,a2c,ddpg,td3,ppo,sac,mvo
2024-06-03,3819749.8453655457,3606396.3520365297,3834525.7016244354,4158718.347453459,2893488.8707793644,2947361.1783178984
2024-06-04,3661454.569456122,3484556.6832743227,3808657.046350998,3872161.056529387,2756618.9943908146,2909962.7243825016
2024-06-05,3743873.628049872,3561477.367356354,3915099.6623177947,3964427.3552354416,2792221.5957549503,2993265.6437447392
2024-06-06,3825755.4358043885,3600087.2624369203,3960791.3886056365,4012193.5143083176,2834846.5706542423,3012544.0772103854
2024-06-07,3952554.3319225525,3667835.556016022,4017599.821589035,4069194.605800017,2913546.779959052,3074856.9993674774
2024-06-10,3900941.8344402527,3653737.3902445375,3996187.3794198455,4066891.443156584,2907774.7542327335,3060911.8834504564
2024-06-11,3910822.7650280213,3672214.5672464906,4010406.345026535,4109445.7208512863,2888779.804464667,3053768.062693408
2024-06-12,3937251.7119274354,3671144.2360086977,4021912.5240426483,4130355.6107438644,2897117.4617827823,3046124.3182982006
2024-06-13,3992079.800336859,3685569.6977396547,4030473.5744576873,4173879.087397917,2908461.6991027286,3078065.1704446115
2024-06-14,3992053.3851757264,3693505.6921854555,4021627.3471017303,4176147.5581620773,2914179.2541024843,3085160.7800834496
2024-06-18,4007529.751096747,3681530.2662211,4012674.7466073455,4176159.2059434494,2929107.0613832306,3097710.8184895404
2024-06-19,3962552.337186835,3617394.1858988344,3965070.179529709,4113139.1936448654,2906004.566479666,3063622.326228662
2024-06-20,3981854.04868891,3612648.541977936,3965979.487299484,4120572.674373015,2920570.372616751,3069831.721362596
2024-06-21,3953901.0077038025,3595442.8692484437,3950816.062922043,4089020.0596574387,2900921.484677298,3051537.444914731
2024-06-24,3970244.2012005066,3601984.421250397,3978176.713892502,4111353.985331877,2890176.3100709748,3058395.6175252646
2024-06-25,4002779.2988720154,3610576.018540436,3975582.9058175506,4128010.7120927414,2909411.266354544,3063349.899169128
2024-06-26,3985835.1648235535,3624628.583725983,3946505.723413986,4119945.2695115646,2975370.78480242,3059926.3636081275
2024-06-27,4018771.658338568,3634527.3874369203,3970088.4656320037,4108045.546107634,3026030.6151399445,3083524.06027496
2024-06-28,4034932.584058783,3621578.4952860414,3985553.7182565155,4131397.446193083,3079153.8720063996,3094452.159328978
2024-07-01,4093121.507078192,3640607.1398172914,4019344.005457443,4130262.5832627853,3089219.861279471,3118384.2922265623
2024-07-02,4093092.373777411,3634659.8527079164,4002501.721338791,4155636.182811125,3108818.5351381134,3115501.127728025
2024-07-03,4090478.8168773865,3645913.0789652406,4008063.8097482147,4164541.3141435226,3102045.221219046,3120784.4130384442
2024-07-04,4057346.3395061707,3636864.3265848695,4029126.2254891815,4156212.153972014,3102289.7701539826,3121509.5395587846
2024-07-05,4054826.821180365,3652265.47123819,4068558.698236984,4205596.985072478,3157047.1988191437,3111020.0068066926
2024-07-08,4037344.096921942,3639167.088852936,4062341.734766525,4202462.458445891,3176752.382611258,3081153.099474327
2024-07-09,4060230.5665111756,3735749.8356180727,4068718.632196945,4215480.897334441,3163009.0637788605,3100198.8658270286
2024-07-10,4046545.2979107117,3727833.587632233,4046257.7980599822,4214597.957774504,3148359.2242860626,3094055.206411584
2024-07-11,4059919.266843817,3722213.8278055727,4046818.4013314666,4205429.700450285,3152361.5561647248,3100594.353026599
2024-07-12,4104978.7252330994,3723628.576401764,4112026.4788155975,4221184.170985564,3211991.0480012726,3135074.795971707
2024-07-15,4102816.6511516785,3734740.3417826234,4154773.773035568,4274819.083537444,3219553.1076173615,3143295.438413959
2024-07-16,4121165.768537543,3743108.884141022,4173836.3912301483,4269281.256648405,3185409.103024466,3154944.303955911
2024-07-18,4169334.741895697,3769716.9012308656,4211336.903009933,4287360.108973845,3223638.1570405792,3191576.9437879277
2024-07-19,4069848.629987738,3733102.034653717,4146402.8057198944,4209734.643550261,3172693.6293001007,3172455.9007094456
2024-07-22,4067878.3451671815,3737106.6902933656,4158837.970453781,4224329.229091032,3060541.3145112824,3174860.9966787985
2024-07-23,4109699.463529608,3751227.9186869203,4168383.0478158416,4165932.806010588,3048149.127819998,3230029.8823022917
2024-07-24,4168873.10085871,3733634.220566803,4150845.4611459197,4157467.156779631,3054795.1395082306,3218791.6531343907
2024-07-25,4163281.187208197,3720889.5784769594,4162348.9335885467,4203720.592921599,3065334.387326224,3214974.0902498104
2024-07-26,4211446.5571880555,3781910.244004303,4235410.110437912,4281776.375621184,3116008.862500174,3281028.42805512
2024-07-29,4189906.8540020203,3784503.9691019594,4244356.145166916,4330701.183238371,3120632.10902117,3279371.2502693413
2024-07-30,4214682.281446478,3795421.7349711,4244813.1827340545,4328070.39229904,3106783.6636018585,3283478.0576758203
2024-07-31,4242273.686201117,3855185.446763092,4275428.52288298,4355006.42821823,3096805.1021089386,3293731.6505996576
2024-08-01,4232957.446836493,3852408.3476419984,4278978.753992599,4362442.266978606,3118183.7848329376,3303690.5419613053
2024-08-02,4149623.1411724305,3753615.6450052797,4196878.332056564,4295570.736644133,3071584.352002127,3284454.4400242995
2024-08-05,4018198.250669501,3646215.1323710023,4106200.4208627166,4161189.7685044846,2974999.214550955,3216788.0070066093
2024-08-06,4051417.335279486,3645349.7407084047,4112045.0639596405,4164627.304774626,2988774.7824373078,3217849.141159276
2024-08-07,4059247.3366832947,3682312.4449320375,4168925.8534493865,4274752.350978239,3019449.4376802277,3244760.601593841
2024-08-08,4027108.2117748475,3642732.8636332094,4147259.888483566,4218582.9429887375,2984536.105343802,3215390.2033358784
2024-08-09,4098451.2733898377,3669982.8307962953,4200463.307123703,4262551.915004118,3027503.7689180207,3239997.939750936
2024-08-12,4098566.8923168397,3675578.2735453187,4190231.3065743865,4278285.447505339,3005732.498349173,3235633.2813513116
2024-08-13,4093632.66789057,3663795.347153717,4171152.3115792694,4240245.288447722,3009474.649746878,3232086.4481503638
2024-08-14,4120382.902723334,3672355.7175150453,4208008.195917648,4217091.323824965,3012671.9654817414,3230381.1989861075
2024-08-16,4227737.729291937,3708650.675156647,4298135.499750656,4257980.219241225,3065258.043210013,3278879.462006206
2024-08-19,4251975.469022772,3704064.134141022,4299912.446924728,4255492.15845021,3092060.585797293,3300725.583260427
2024-08-20,4303109.935926459,3720154.638901764,4318931.143366379,4262737.199221694,3104311.319973929,3317004.5793224354
2024-08-21,4305415.266492865,3744481.028794342,4343425.449701828,4295529.661654555,3120162.644314749,3361005.852469655
2024-08-22,4321334.734449408,3762216.8723002016,4343882.126703781,4298238.870883071,3104573.2606782746,3362744.344987407
2024-08-23,4298075.201200507,3755803.8456888734,4409334.263758224,4332387.932406508,3095361.2596864533,3348665.0242467746
2024-08-26,4381391.841321967,3775930.472519928,4450150.427423996,4384477.404482924,3123166.3647126984,3388139.9867296033
2024-08-27,4343389.570386908,3793654.8077250062,4441630.75536589,4408361.041964614,3108475.4196138214,3354654.795084457
2024-08-28,4347537.177045844,3782696.5652933656,4474219.095881027,4436385.852267348,3131272.4396333527,3363981.8317714888
2024-08-29,4367724.073377631,3802119.5965433656,4515201.087336105,4457735.248049819,3160591.082486136,3378961.7046867837
2024-08-30,4360668.462186835,3809004.8253031312,4536337.259790939,4482193.068301284,3154929.351849539,3393751.697662277
2024-09-02,4378456.635618231,3813618.4926615297,4572019.49630217,4491825.528872573,3151370.125439627,3407795.2454611403
2024-09-03,4379481.8180370545,3813119.999375397,4550491.919611496,4477872.937716567,3140222.6242647003,3409690.8088046415
2024-09-04,4368449.509656928,3800402.9191752016,4534356.053522629,4445592.524417006,3126916.388974173,3414781.4000298902
2024-09-05,4386478.466932318,3802298.4023294984,4515606.973932785,4418404.249697768,3104328.334012015,3438278.4535651826
2024-09-06,4347177.867933295,3770356.6631937562,4490657.27880339,4387691.031832778,3057856.263607962,3415338.3798786146
2024-09-09,4281587.236372015,3764337.2789164125,4491337.709040207,4378714.313571059,3048405.8946504425,3427858.0576526145
2024-09-10,4333775.476087592,3794145.7237406312,4530428.670282883,4427664.632540786,3061082.1369294953,3472337.519431017
2024-09-11,4302524.864484808,3777830.0777445375,4577146.14599089,4437545.2740507955,3035800.8280236116,3460560.7295157993
2024-09-12,4394907.467435858,3842066.889634186,4665837.433130783,4529133.298220717,3086692.2950973725,3499212.6653314433
2024-09-13,4406102.530012152,3832227.1086283266,4669268.243586105,4529685.437350356,3102370.8322772663,3499534.5096389013
2024-09-16,4399287.523847601,3830585.6847391664,4645075.100519699,4542955.854952895,3099671.685670821,3482634.861408315
2024-09-17,4410815.025739691,3840494.5626078187,4683188.466486496,4584251.116549575,3098737.730169051,3484800.4360657632
2024-09-18,4340053.550626776,3819883.7325296937,4596322.813257736,4563566.474490249,3056768.9989373614,3447694.487404706
2024-09-19,4342421.600461981,3849248.3898172914,4612488.264856857,4560752.449893081,3056023.030095961,3452816.073044892
2024-09-20,4401151.252378485,3911955.69011026,4647646.211512131,4616032.909792983,3082116.63354473,3486229.6561395726
2024-09-23,4391362.848783514,3929592.262253815,4719699.720606369,4673560.050845229,3090754.7795416857,3497712.3077968657
2024-09-24,4432700.299131415,3927334.218125397,4731583.794397873,4693690.340029799,3093095.8998724963,3488216.471058048
2024-09-25,4373386.0672435975,3921628.2320414125,4714412.028986496,4695970.089511001,3097946.743561461,3484426.432815003
2024-09-26,4396563.528913519,3993400.504197174,4773967.759699387,4709380.75711354,3117997.968170836,3502629.3919034903
2024-09-27,4416100.265775702,4006074.020432526,4785787.904322189,4703060.210085952,3146179.048282271,3528726.6131377085
2024-09-30,4368613.261701605,3956773.145188385,4712001.015619797,4642395.604861342,3087862.935011237,3515196.9880844136
2024-10-01,4414375.541944525,3945776.930710846,4693859.087580246,4601050.642764174,3078081.489698737,3507336.022160951
2024-10-03,4325220.704496405,3846430.967392975,4601529.91640715,4486578.74048146,2987812.376905768,3451809.240207347
2024-10-04,4331290.758695624,3820585.3270121156,4595700.026148361,4478791.989321792,2964351.768843024,3430458.634026345
2024-10-07,4291600.28596308,3788113.009263092,4564762.067682785,4427808.178591811,2942899.339094489,3395681.1183974673
2024-10-08,4302757.293867133,3790932.5253763734,4611408.774225754,4514649.833712661,2976009.303938239,3403957.8240910782
2024-10-09,4324878.791303656,3811862.638840729,4596344.008966965,4522213.49148854,2948528.1192153385,3429360.7554176864
2024-10-10,4251143.037138007,3803528.740098053,4575244.295374435,4512279.663546645,2930776.556112448,3413785.004869515
2024-10-11,4306608.7038860535,3799742.958848053,4587700.840601486,4550950.455264174,2926792.9675550526,3440016.1132102134
2024-10-14,4375701.995756171,3798356.374802643,4602698.200708908,4579561.129702651,2947614.100855376,3464971.4112588605
2024-10-15,4344182.230176947,3779318.9617777406,4535175.947504562,4514503.005160415,2896574.8662877106,3459452.4696185687
2024-10-16,4315118.386335394,3760170.0164652406,4535271.328913254,4526030.437289321,2909000.2333426424,3448588.8673130088
2024-10-17,4351212.484907172,3719761.341599518,4298698.536310715,4347295.332980239,2908603.0877293763,3411668.955200428
2024-10-18,4332597.537916205,3721692.2925882875,4289223.291254562,4352617.500521743,2926533.4933606936,3405068.0312209693
2024-10-21,4333050.178648016,3712393.983017975,4335639.359949631,4385116.466555678,2927253.287740058,3375639.613365829
2024-10-22,4294767.996595404,3669367.267319733,4294254.37645964,4325424.650546157,2886137.0446717287,3338862.1985040833
2024-10-23,4320329.38450434,3651009.971299225,4331303.277704758,4316631.785647475,2886888.09659516,3331627.375443611
2024-10-24,4325394.988721869,3618810.5930033266,4246860.953302902,4284779.985598647,2884428.1172722536,3312492.0151326545
2024-10-25,4259336.539457343,3568816.046372467,4229518.422022385,4231198.516909682,2868661.825800162,3297020.0749934237
2024-10-28,4264760.904218695,3583359.5762796937,4222255.639887375,4212552.069949233,2890446.557981879,3327224.378559833
2024-10-29,4268156.359769843,3538474.8273783266,4189594.7160897674,4215051.1959257955,2887188.016237403,3321307.573498865
2024-10-30,4262821.493787787,3552458.5303812562,4186343.0764718475,4223816.730227553,2885498.4337895266,3324241.827788368
2024-10-31,4173581.3164501404,3544720.9879007875,4119688.8933663787,4286737.499606215,2860164.5305227265,3279090.344868997
2024-11-04,4177663.183607123,3523668.0694437562,4069953.4957223358,4218938.232760512,2814298.9616329866,3256861.576031276
2024-11-05,4181937.152555487,3546168.3176127016,4130158.196741623,4261550.975497329,2831314.042017462,3265959.4737148006
2024-11-06,4272202.858350775,3585977.2925882875,4220899.922846359,4336549.356051528,2886097.7006662814,3313820.0423238575
2024-11-07,4177510.110960028,3547659.0757914125,4163608.5212045135,4298936.388857924,2851758.7815378634,3287489.7043753807
2024-11-08,4220035.528486273,3563551.7816629945,4175849.373224777,4303024.4227019185,2819217.542219016,3301671.6847685506
2024-11-11,4250416.837736151,3570708.600998932,4196395.592554611,4286227.033389174,2814257.062970969,3314996.8208770137
2024-11-12,4213986.19422724,3524154.442307526,4138833.913019699,4223540.739626967,2800513.5017221896,3285849.678023926
2024-11-13,4181193.3416271424,3500673.8058939516,4090315.031366867,4164285.126925551,2769155.0399912326,3264658.267296479
2024-11-14,4200347.458997748,3485271.987351471,4073845.380182785,4159309.0543852677,2778277.349134299,3243675.8566446495
2024-11-18,4166458.736417792,3483166.0239115297,4053001.1076302947,4161699.311740004,2739247.7978832917,3224566.5662622647
2024-11-19,4205483.8716411805,3469829.350205475,4061802.1418099822,4168154.3429594864,2724734.0959179597,3246754.336499923
2024-11-21,4154877.316846869,3448978.780625397,4054660.1483712615,4155727.288088881,2710507.0380566316,3221327.4423460313
2024-11-22,4271996.242979071,3537759.7113504945,4128515.4244332733,4212297.130908095,2802190.319566031,3303593.7279733247
2024-11-25,4291746.427854559,3565725.847886139,4155245.881189865,4310017.772646987,2850438.0749523835,3342521.1573042083
2024-11-26,4303171.961469672,3559170.341233307,4121418.0436349334,4247679.538790786,2848340.8425305085,3340606.7431315524
2024-11-27,4320586.1000805115,3565454.1016092836,4124564.693171066,4250279.868258559,2841745.437684317,3335780.2119854307
2024-11-28,4241054.37983515,3519963.708725983,4053491.7217355194,4198168.839419448,2797831.612305899,3287997.0564505113
2024-11-29,4257194.778455756,3558377.9285746156,4069344.111078781,4249715.8672209615,2833276.91345336,3321802.167029171
2024-12-02,4320196.50584223,3589646.0496683656,4095512.7248483123,4273504.322939956,2875756.52270629,3350914.2940919
2024-12-03,4347300.027357123,3613634.9125834047,4115070.005671066,4316805.561404311,2902184.8020947175,3366495.2431260883
2024-12-04,4360241.1852245545,3594320.15104776,4093985.131403488,4303999.999911391,2883255.699036856,3383479.5618230365
2024-12-05,4424895.718778632,3634558.084214264,4122582.352686447,4301028.147952163,2923285.9338391023,3418758.927351588
2024-12-06,4436162.256010077,3646460.8712015687,4151780.5380502166,4331969.472811782,2910643.0451672273,3421129.427835207
2024-12-09,4427397.257291815,3637757.0941629945,4124745.780725998,4338864.796603286,2892280.7430126863,3394321.5415525907
2024-12-10,4403228.424970648,3624786.565415436,4119159.657892746,4314661.947604262,2873790.1551220613,3397817.369661552
2024-12-11,4400368.897871039,3633910.7320414125,4125680.8248849334,4318544.245089614,2866571.6572888093,3394188.508157862
2024-12-12,4418673.638959906,3610097.9914408266,4105044.1068673553,4281314.628573501,2849265.4826672273,3383095.2201556936
2024-12-13,4452813.128416083,3651523.308762604,4136883.461634201,4299916.545474135,2877806.063843985,3416545.5598640246
2024-12-16,4400332.029600165,3629521.618882233,4103240.37041716,4278823.159136855,2863350.5225994783,3383351.6360878972
2024-12-17,4366326.285490057,3585765.4481058656,4058246.3430428924,4218186.729983413,2813227.3561413484,3353960.9838380395
2024-12-18,4365610.187864325,3567426.1274271547,4071555.6465096893,4206292.774569594,2835149.4844677644,3355142.621257285
2024-12-19,4310761.317548773,3542057.7323465883,4045269.154261154,4176574.824603163,2807116.046281119,3332655.617896459
2024-12-20,4201167.9397106385,3497927.431809479,3963368.7072701873,4106508.666842543,2760157.4294750886,3307450.0632122746
2024-12-23,4254397.289976141,3507264.87761026,3959961.973413986,4120557.509005629,2779282.463807364,3312853.8681159117
2024-12-24,4236270.167631171,3490125.1250467836,3965917.3873849334,4108808.46501454,2783914.4889385896,3303396.997846479
2024-12-26,4217849.251874945,3501061.429429108,3975843.9104562225,4127532.0611906876,2778646.4147350984,3305987.291856651
2024-12-27,4225821.024518988,3508787.7734232484,3990972.9288888397,4127088.250460707,2790750.38409545,3307040.5139709967
2024-12-30,4254320.8545665955,3479100.8668070375,3965062.978998703,4111065.734469496,2770225.5124523835,3312369.261647715
2024-12-31,4209630.627225897,3481528.2539530336,3945568.6920724334,4123225.5616331925,2778095.504746695,3311685.283709383
2025-01-01,4217834.097318671,3521829.706406647,3934064.556482834,4132268.5592375626,2783277.9252026277,3310849.9566805824
2025-01-02,4296318.888303778,3631469.193223053,4030518.056238693,4217830.5787382955,2822972.410279532,3380613.3788331356
2025-01-03,4256262.22900202,3634199.3511820375,3997577.7697396697,4190415.36383351,2817511.3645947175,3364946.374968184
2025-01-06,4225882.8495769715,3595010.330246979,3951862.1252389373,4117520.2068053116,2766098.506486197,3338105.1200466426
2025-01-07,4222903.547437689,3607081.4754496156,3935914.373896164,4149673.5940276016,2786645.346772452,3328468.983179315
2025-01-08,4205437.752515814,3614971.517014557,3924280.199640793,4126117.36004933,2820271.6435253816,3336758.58657821
2025-01-09,4179604.4253673768,3600452.1528177797,3942526.95824675,4101409.160250746,2803914.3193066316,3328490.04119141
2025-01-10,4229686.419828436,3587852.382676178,3992787.5466561737,4086669.470889174,2801769.946748038,3345641.051898423
2025-01-13,4146358.706159613,3542080.631882721,3955163.016382736,4020750.5640745987,2788035.588151236,3310224.591607858
2025-01-14,4119231.5847225403,3553831.5081644594,3918580.740946335,4058854.0465269913,2774820.5017407136,3266410.155184748
2025-01-15,4160989.9806347108,3581575.8957377016,3923039.6190743865,4051680.145663344,2792195.1127941804,3260190.8303610436
2025-01-16,4184122.53407099,3598085.838486725,3912693.6898141326,4071521.0612517227,2798418.135041495,3242102.547809796
2025-01-17,4171695.473310492,3597981.117417389,3885602.063471359,4079636.5362578263,2827691.952149649,3240498.6686405847
2025-01-20,4209726.041364691,3600661.189744049,3873878.3425851287,4104490.913302504,2826878.859711905,3258487.1742567043
2025-01-21,4142345.8348217225,3559407.14714151,3835680.00713591,4044885.874606215,2784986.0214855867,3229948.899071199
2025-01-22,4194216.534162543,3582708.938950592,3872765.1077218475,4041259.386691176,2805689.1611950593,3255678.7314009764
2025-01-23,4235065.850400946,3588079.0179300844,3862777.5126595916,4029543.1754790177,2809601.46222045,3254302.945840123
2025-01-24,4233602.934049628,3579542.0409403383,3874432.590479416,3993183.38928517,2765990.3529370027,3237944.616298999
2025-01-27,4110538.3749904847,3548707.2340555727,3818575.247660202,3945049.143710219,2726301.653855582,3166005.2091074274
2025-01-28,4101323.706159613,3566062.518906647,3817413.1190743865,3928835.884066664,2724618.8803723054,3150826.3800676796
2025-01-29,4161236.3943004822,3571381.4883890687,3887044.0959420623,3999884.5849943985,2742091.7006848054,3190177.559424917
2025-01-30,4148342.1061535096,3586619.6671610414,3902720.7058053436,4025779.3930998673,2766262.6001066808,3205556.852719357
2025-01-31,4220824.96073725,3663550.962754303,3943855.738703293,4084813.169467055,2787633.3906950597,3238272.364192286
2025-02-03,4165103.2980022645,3715121.716599518,3915015.9456735076,4006549.6422301163,2747643.468011344,3251128.804045098
2025-02-04,4210112.639890692,3746144.9849711,3938739.160425705,4100716.9056120743,2813610.9495787267,3299729.575827645
2025-02-05,4176249.003706,3716738.6941385805,3926605.1030831756,4103671.4165373673,2806194.8581022862,3270564.980045407
2025-02-06,4165759.598249457,3702278.225571686,3908932.309015793,4080006.5779143204,2807984.7471708898,3256546.3512730733
2025-02-07,4194888.234022162,3700657.454514557,3919100.483423752,4074950.752337538,2786328.4470610265,3254626.4530807245
2025-02-10,4167280.866392157,3665147.151780182,3895688.9841561737,4020320.5943327774,2764907.9318632726,3213352.727847364
2025-02-11,4101384.550123236,3617880.4706278383,3838981.3575692596,3967042.727313124,2720567.2403349523,3179422.1586706247
2025-02-12,4110265.2882213807,3616500.781785065,3833551.3247323455,3973356.7466612686,2704099.3808073644,3181645.1669558957
2025-02-13,4086357.0660839295,3605019.6334086,3817744.1352181854,3957404.447222792,2703044.245553458,3165577.115147436
2025-02-14,4054114.6388683533,3597994.105637604,3781032.4553780975,3898487.7055083145,2688061.616860831,3141736.5616404903
2025-02-17,4073130.9256115174,3608201.809922272,3792440.335321945,3922070.240267836,2702858.3068785314,3158519.6905102823
2025-02-18,4119989.833250067,3612329.9007425844,3773881.4328866424,3908033.720797621,2692765.62368151,3146704.956299086
2025-02-19,4101807.621763251,3596488.0965433656,3745508.5586800994,3942984.5707426895,2673997.498239005,3124899.177827435
2025-02-20,4064530.430570624,3571840.946335846,3767396.9972482147,3967348.178332411,2681527.9296965245,3115149.042113881
2025-02-21,4053251.910795233,3553558.653245026,3741910.827234787,3938089.227023207,2665281.2390684728,3088395.9143904904
2025-02-24,3986870.902189276,3531115.5312967836,3688323.388269943,3885141.7552214493,2635715.9585051183,3054213.313680638
2025-02-25,3959218.4962749695,3543679.1524515687,3666693.5581002655,3872095.3269530167,2602809.0513090733,3051380.6698819078
2025-02-27,3946779.670866034,3534371.6417704164,3618606.7356210174,3833445.6561919083,2589246.5858091954,3040186.8799577835
2025-02-28,3790277.8226757264,3425514.0559549867,3501276.3101754608,3760882.2008696427,2547415.8819670323,2964075.3123211637
2025-03-03,3794495.2273082947,3415061.3723002016,3476909.9361520233,3744290.6924773087,2531129.9097227696,2966652.0399537967
2025-03-04,3782254.0518932557,3384269.766526276,3413763.027613205,3704280.6919127335,2518144.434518302,2949345.553028754
2025-03-05,3878517.5087261414,3417745.2071390687,3466561.378717941,3733213.4783507218,2548922.3393339757,2977633.388615458
2025-03-06,3858021.847593329,3444228.318162018,3490411.794672531,3763291.6697874893,2598141.3039030675,3011564.8133793077
2025-03-07,3845082.0346203065,3437844.583725983,3499060.7788033905,3774190.082125746,2640646.098367179,2992703.133388007
2025-03-10,3812539.7698040223,3418923.9808817445,3475130.9350533905,3709212.009356581,2624051.669747794,2976145.1564537417
2025-03-11,3817327.4437694764,3428346.847031647,3486263.600092453,3734339.1661406388,2632604.154489005,2985948.8667401783
2025-03-12,3757775.7427196717,3400762.7222147523,3450334.6360726776,3737436.8153258194,2633249.9688200597,2973480.438370018
2025-03-13,3745437.9984569764,3381239.5613260805,3440633.7356210174,3728621.993090712,2623051.981027091,2961436.3322975817
2025-03-17,3752842.148527167,3392633.5323343812,3441180.4844003143,3740148.9523955216,2627819.2042936925,2974939.714532278
2025-03-18,3778740.6608562684,3442055.7836771547,3487161.521967453,3809003.4888487686,2640745.8606047276,3020734.8884511082
2025-03-19,3740705.1802959656,3432344.546738678,3485147.6875253143,3843683.9153776993,2650721.986672843,3018078.8744322797
2025-03-20,3798506.403577826,3483596.9073343812,3547994.300959152,3893808.6074858536,2690541.752664054,3064541.7098601046
2025-03-21,3801796.1852245545,3496759.5316629945,3575996.9308419647,3941349.885226332,2707559.415322745,3074727.045505368
2025-03-24,3858344.5965557313,3528853.8202982484,3622835.7231698455,4000011.435519301,2749496.3374113683,3096464.59818631
2025-03-25,3830795.65945246,3515891.7942362367,3607605.7874093475,3973546.919238173,2733921.1316618565,3088096.8556487435
2025-03-26,3774595.9006633973,3484214.782578522,3582571.6680550994,3953205.4634123673,2710691.2921232823,3081923.02537512
2025-03-27,3804753.124723456,3495756.9429789125,3582185.2305550994,3974721.873934828,2725966.215096915,3088855.4308095705
2025-03-28,3785986.3573894715,3462840.601304108,3550275.96618132,3955600.547259413,2709052.5896391515,3066315.2734293644
2025-04-01,3724658.7134227967,3427169.326401764,3533773.671625656,3914667.692446791,2675480.4385161046,3002979.8696207646
2025-04-02,3789138.313596747,3472633.0807962953,3554193.7706246795,3940301.6483641495,2667335.7432646398,3037109.9085325734
2025-04-03,3725111.162534735,3465034.0852518617,3474428.3815865936,3913244.00596913,2656739.8102507237,3021349.4790923377
2025-04-04,3604177.537031195,3392877.8067484437,3378517.2308297576,3767711.683901869,2579008.8266081456,2960643.2797600026
2025-04-07,3497604.0046825623,3317262.2551127016,3279060.156153244,3605834.8025999893,2518379.6597990636,2894473.4048701487
2025-04-08,3575774.4930401063,3378022.8305521547,3336523.7500253143,3686592.2655363907,2540044.3735746983,2951497.5725671463
2025-04-09,3524697.661291144,3372998.5456400453,3330733.91868071,3649478.62114247,2541994.3718962315,2958690.1903666914
2025-04-11,3584787.241239569,3420538.1628275453,3384208.040552658,3742889.381777846,2586587.356515372,3006977.224574079
2025-04-15,3652877.59026911,3488705.50651651,3438938.011194748,3854590.6710844864,2631482.0528959874,3057433.6520210747
2025-04-16,3652784.284803412,3477174.7065897523,3439021.223932785,3864048.22320851,2633766.0683073644,3067087.127462296
2025-04-17,3673310.855970404,3511967.170090729,3460248.352686447,3882113.7790099015,2685805.456857169,3083676.804321515
2025-04-21,3772890.258161566,3538428.4117899477,3525260.8203072967,3973511.3015166153,2719127.226449454,3126464.2062191353
2025-04-22,3780698.5526409363,3536126.088791901,3517125.5062509,3950778.3975859513,2711785.6010832433,3141201.23800222
2025-04-23,3876095.1318950867,3578810.1120462953,3590778.3161263885,3981535.8054839005,2733262.8070158605,3184464.499187545
2025-04-24,3891276.948362372,3570900.1034403383,3567320.0300240936,4006800.202014052,2753982.8881621007,3198264.0734946383
2025-04-25,3892491.1145458436,3529156.9537211,3546370.206842941,3941063.964083754,2751202.87317797,3168779.7259462723
2025-04-28,3922852.8112316346,3572355.795212799,3557551.0338693084,3993589.481509291,2833190.4536223058,3173276.1777388784
2025-04-29,3968669.962018988,3576829.6776590883,3569745.631342453,3993644.056399428,2860186.2361235265,3182653.9723793995
2025-04-30,3962808.1151256775,3620788.7117167055,3547759.3051400604,3985956.9808836807,2845434.8504728917,3181885.83662453
2025-05-02,3959399.88853266,3629436.4147806703,3522819.991083664,3966044.1007109513,2881271.097329581,3172533.9170921803
2025-05-05,3975517.0926494813,3637195.379075104,3545445.5246224822,3981362.2660551895,2890028.364572013,3185661.751148671
2025-05-06,3951114.41688349,3639645.608384186,3551842.982538742,3976629.2532683243,2872038.6017241124,3176975.7972930023
2025-05-07,3968087.462949774,3655676.674729401,3538471.549738449,3967306.656939589,2856173.9461760167,3185941.3179492485
2025-05-08,3970479.150968573,3619612.640061432,3502069.960627121,3909575.4479246964,2840256.4969877843,3162120.987725235
2025-05-09,4005554.386808417,3630056.311875397,3506862.1593575897,3953562.4545164932,2812243.139596427,3186150.980727577
2025-05-12,4171563.6028423524,3746671.013840729,3664570.9703317108,4089905.5820189347,2927395.68177172,3269901.144844713
2025-05-13,4156063.660154364,3707981.088852936,3623039.504450363,4075863.3048888077,2887873.192697013,3245045.442979442
2025-05-14,4211221.97207453,3739562.42045694,3648282.706842941,4107157.010363661,2907707.7746672276,3268913.2225333233
2025-05-15,4276104.326108954,3796221.508835846,3711826.3276925506,4163490.3632994522,2955802.5655302648,3308939.32215217
2025-05-16,4262361.959058783,3792188.343613678,3726847.4288888397,4178808.989260756,2951567.094191878,3309647.7467225674
2025-05-19,4226997.37643244,3780447.6941385805,3765310.4703317108,4242514.2913390035,2924742.122557967,3321494.972523822
2025-05-20,4187578.997678778,3721899.7308817445,3705694.927210373,4187829.980776869,2899726.276412337,3284561.7202273635
2025-05-21,4214182.197675726,3732370.9946146547,3740039.180109543,4219163.33926686,2910840.572860091,3304873.474958864
2025-05-22,4154184.375150702,3690141.7894144594,3718263.770960373,4192942.7301970352,2877121.2269128254,3278699.33593598
2025-05-23,4192311.746885321,3716172.79155069,3738084.070368332,4216056.957049453,2905112.585021346,3300370.663312251
2025-05-26,4241754.103712103,3739289.8097391664,3797092.8593697967,4287971.216952407,2927871.8959496906,3346976.910815729
2025-05-27,4219269.591993353,3726079.069687897,3782674.6380258026,4274807.851061904,2904210.2911370685,3323455.581656862
