,a2c,ddpg,td3,ppo,sac,mvo
2021-02-18,2910802.531764997,2818155.059030001,2496942.6614800002,2372622.381690003,3022754.615645001,3477888.0650462816
2021-02-19,2963080.6790549965,2835291.009030001,2530311.7414800003,2368721.852795003,3032551.8456450007,3467254.165196013
2021-02-22,3012038.2890549963,2837906.7690300005,2518720.8214800004,2339619.5275300024,3026010.6256450014,3388482.5556208827
2021-02-23,3029436.179054997,2846271.529030001,2528189.6614800002,2348247.0393100027,3024153.455645001,3383922.840894555
2021-02-24,3114767.6590549964,2905175.4290300007,2595607.18148,2369256.5530850026,3089616.075645001,3424756.1910338607
2021-02-25,3023914.169054996,2834523.8290300006,2520727.54148,2311822.0874050027,3008580.255645001,3321680.347720442
2021-02-26,2995934.8690549964,2812054.6090300004,2482542.62148,2310037.054805003,2992214.625645001,3319197.782071184
2021-03-01,3108532.1940849973,2898711.6890300005,2565054.8614800004,2363151.4638500027,3071754.0556450007,3409374.1587113393
2021-03-02,3088859.774084997,2882512.679030001,2542284.26148,2339975.163985003,3046610.5556450007,3363992.78395057
2021-03-03,3135489.7940849965,2885203.669030001,2549466.30148,2315753.4854200026,3024619.565645001,3300678.5702108317
2021-03-04,3125901.464084996,2859788.3790300004,2521470.7414800003,2288659.1090750024,2991165.415645001,3243353.6598709095
2021-03-05,3167867.923444996,2931579.0690300004,2553747.0214799996,2327931.8775400026,3059120.535645001,3276893.9473831966
2021-03-08,3240693.513444997,2950566.649030001,2563761.82148,2314361.5301050027,3067927.095645001,3216123.3077292508
2021-03-09,3236658.3134449963,2958040.5390300006,2575017.62148,2354689.2150500026,3087089.0356450006,3305371.980168338
2021-03-10,3145434.113444996,2961781.3690300006,2610355.86148,2365687.3232650026,3091140.955645001,3324563.3700560248
2021-03-11,3026297.6934449966,2959991.1990300007,2622724.8614800004,2389576.7814800027,3103630.805645001,3387327.164650479
2021-03-12,3068092.613444996,2972928.0790300006,2668904.62148,2385440.3780150027,3118480.085645001,3402716.0798915867
2021-03-15,3159569.4289649962,2990798.379030001,2673244.7814800004,2403726.1682950025,3131180.015645001,3428286.4115640293
2021-03-16,3126918.885824997,2974163.799030001,2646317.30148,2404211.7520400025,3122081.265645001,3424615.8039297955
2021-03-17,3204515.7334049963,2999875.979030001,2678048.6614800002,2425333.1153450026,3134765.1156450007,3443927.451908919
2021-03-18,3134242.343334996,2971042.6990300007,2642703.30148,2389602.599620003,3091430.695645001,3353904.1186549314
2021-03-19,3130200.623334997,2947491.309030001,2625187.6614800002,2384877.3160250024,3070131.2156450013,3360362.2707921155
2021-03-22,3116827.267024997,2956181.749030001,2607886.06148,2410442.9566700025,3073607.0956450007,3390687.2793239104
2021-03-23,3043855.8239049967,2907702.939030001,2561894.94148,2384078.574405003,3035812.035645001,3360290.5787411076
2021-03-24,3023211.473904996,2905036.289030001,2553667.1414799998,2362667.8557200027,3030557.565645001,3325390.767262078
2021-03-25,3079108.3839049963,2942551.3490300006,2599593.7414800003,2372679.806150003,3061526.975645001,3336469.649573627
2021-03-26,3122469.043904996,3000746.4890300008,2630057.46148,2407375.7776550027,3121516.295645001,3362099.710440303
2021-03-29,3110322.083904997,2979572.989030001,2625212.02148,2407660.968290003,3104362.515645001,3375488.69592344
2021-03-30,3144810.7639049967,2980492.509030001,2638060.14148,2398792.948670003,3107660.865645001,3354705.2811041875
2021-03-31,3119817.7339049964,2967446.529030001,2634289.0214799996,2400497.3169100024,3099039.875645001,3390393.683236013
2021-04-01,3160519.237784996,3007435.509030001,2656514.90148,2421709.063640002,3141092.435645001,3427489.0551724574
2021-04-05,3203602.597784997,3052390.1590300007,2689642.58148,2463634.592135003,3183436.1456450014,3475009.587527772
2021-04-06,3194930.647784996,3046928.3490300006,2675449.7014800003,2454833.5836750027,3173969.365645001,3470399.7178230127
2021-04-07,3206194.457784997,3062226.759030001,2690522.98148,2478129.4155700025,3193170.8756450005,3498076.8533187057
2021-04-08,3215122.8377849967,3073823.5790300006,2700685.7814800004,2488593.563480003,3197405.5656450014,3525645.728143721
2021-04-09,3260727.8877849965,3115164.3290300006,2717901.8214800004,2526877.1775100026,3229114.0056450013,3549727.835277833
2021-04-12,3271795.0177849964,3116156.629030001,2704171.02148,2504518.199125003,3239442.8656450007,3509312.6721625235
2021-04-13,3231514.307784996,3094627.939030001,2696754.42148,2504712.790470003,3221796.615645001,3535495.670621353
2021-04-14,3250650.987784996,3094732.599030001,2693933.46148,2486545.422040003,3225520.035645001,3498166.1763057937
2021-04-15,3240529.5459049963,3108963.379030001,2695313.62148,2500954.4828400025,3237616.505645001,3553477.3286138093
2021-04-16,3229757.3259049966,3106718.0590300006,2701257.46148,2509084.1606150027,3241423.025645001,3556775.0527828243
2021-04-19,3229224.3959049964,3097323.449030001,2685116.50148,2492772.5299800024,3225992.465645001,3540982.196389853
2021-04-20,3159129.7059049965,3045783.4990300005,2632436.54148,2461602.8109950027,3195736.965645001,3498033.426233667
2021-04-21,3217393.385904996,3089160.649030001,2660789.34148,2492356.206325003,3232675.345645,3537022.3282923484
2021-04-22,3199302.9059049967,3056003.759030001,2632372.62148,2465453.476385003,3195106.465645001,3486913.699646811
2021-04-23,3242001.855904997,3087682.299030001,2664085.22148,2458091.215335003,3256261.875645001,3548604.9788131546
2021-04-26,3259159.466664997,3101660.799030001,2693016.50148,2464951.111670003,3263811.795645001,3588283.694268073
2021-04-27,3261950.9966649967,3095745.5990300006,2702485.26148,2454113.663605002,3280868.935645001,3580206.768163083
2021-04-28,3233715.8664649967,3087453.4490300007,2696428.18148,2461740.6116800024,3244412.055645001,3569932.703350503
2021-04-29,3251326.7664649966,3110056.779030001,2724464.30148,2483201.3014600025,3266158.715645001,3586725.0417726245
2021-04-30,3225925.758769996,3083945.8490300006,2695708.7414800003,2462918.0916600027,3241862.145645001,3543593.9481753986
2021-05-03,3270049.992584997,3107501.259030001,2699990.06148,2453153.960010003,3258871.795645001,3516032.7518223533
2021-05-04,3219190.9795549954,3093323.5090300003,2700001.54148,2428862.865010003,3252941.845645001,3484507.1847870513
2021-05-05,3237131.735874997,3116092.0790300006,2700302.7014800003,2427978.9436600027,3268352.3256450007,3464984.76647502
2021-05-06,3261753.336824997,3148158.129030001,2726986.38148,2452919.508775003,3306893.0356450006,3492270.916979264
2021-05-07,3273829.7062149965,3166405.3490300006,2746607.46148,2463005.3636650024,3333034.745645001,3509994.302044864
2021-05-10,3268931.5813899967,3154990.6390300007,2725841.42148,2436086.2181100026,3317764.455645001,3454744.776960791
2021-05-11,3214749.282254996,3104793.7790300003,2691518.9014800005,2412983.149370003,3280766.4056450007,3445204.3400136214
2021-05-12,3160740.714089996,3046168.669030001,2641732.9814799996,2366195.0265700025,3219723.005645001,3371716.7169094724
2021-05-13,3202725.069874997,3102621.4990300005,2677462.26148,2394059.7009150023,3274894.5956450007,3392280.3624367155
2021-05-14,3265969.333434996,3153010.7190300007,2724372.94148,2433155.5021650027,3327047.995645001,3446222.343461315
2021-05-17,3258981.1273249965,3144868.6290300004,2728032.0214799996,2441912.333480003,3315732.755645001,3455599.7232420454
2021-05-18,3212373.697174996,3100097.7390300008,2695082.14148,2416615.6646850025,3268421.165645001,3428822.077516353
2021-05-19,3224035.7007599967,3093001.5690300004,2688679.2214800003,2415882.747325002,3264160.6056450005,3435275.2337515904
2021-05-20,3225385.5410599965,3108283.959030001,2702270.7814800004,2424888.2011600025,3286728.135645001,3471431.6518001882
2021-05-21,3252346.681919997,3125889.0790300006,2723626.30148,2421283.511475003,3304862.5256450004,3455233.627520464
2021-05-24,3241211.243059996,3137313.1890300005,2740994.7414800003,2445905.811970003,3323601.8956450014,3481156.8183270646
2021-05-25,3228773.352669996,3121069.629030001,2735305.6614800002,2437032.7791450024,3308135.815645001,3485833.3060359126
2021-05-26,3267653.092279997,3132268.069030001,2742150.7814800004,2442713.018990003,3320478.915645001,3488906.1376686217
2021-05-27,3396747.7522799964,3164827.9690300007,2778185.38148,2454855.222595003,3345912.6756450008,3489082.330920693
2021-05-28,3365121.3122799965,3161283.6190300006,2771470.22148,2447548.0715250033,3349739.0856450014,3495269.3099897257
2021-06-01,3378004.212279996,3169230.769030001,2792330.42148,2449594.787415003,3339493.105645001,3497835.896462965
2021-06-02,3378064.332279997,3173475.7990300013,2797673.46148,2455871.2177550024,3338021.635645001,3518337.9306075983
2021-06-03,3366051.3422799967,3163262.979030001,2779666.26148,2436135.436335003,3329907.4256450003,3478330.0297768675
2021-06-04,3361149.7422799966,3191491.6190300006,2784251.6214799997,2458532.0543500027,3352100.9256450008,3507282.250672918
2021-06-07,3351852.3422799967,3192357.009030001,2780301.8614800004,2446240.033325003,3351607.085645001,3498408.250548429
2021-06-08,3364936.7322799964,3191375.0390300006,2785124.7414800003,2460167.309125003,3347981.7056450015,3512327.46954848
2021-06-09,3333838.0822799965,3167733.779030001,2761004.94148,2452656.7232950022,3330379.435645001,3507314.930410241
2021-06-10,3319494.732279997,3150459.219030001,2752788.98148,2462982.2515150034,3325880.315645001,3535749.1345639816
2021-06-11,3335174.5922799967,3169156.5090300003,2755915.9814799996,2471670.136175003,3333368.885645001,3531022.6927379165
2021-06-14,3304122.7022799966,3162259.7090300005,2744446.82148,2475258.521070003,3319024.765645001,3551105.5180545216
2021-06-15,3325277.0922799963,3173197.8390300004,2747633.06148,2473124.6323300027,3326742.335645001,3536220.4914980293
2021-06-16,3321584.3822799963,3164714.9690300007,2739030.2214800003,2464701.2608800028,3329784.9256450008,3531188.0345155727
2021-06-17,3250416.2622799966,3113878.1690300005,2700847.02148,2451311.734305003,3274393.995645001,3580181.3512673182
2021-06-18,3201626.3322799965,3056935.7390300008,2656969.02148,2411054.444180003,3218397.705645001,3550194.9511345103
2021-06-21,3275472.9122799966,3132890.3890300007,2709303.7814800004,2427283.868955002,3284623.5551500004,3560562.7751117917
2021-06-22,3265930.2122799964,3140189.8790300004,2710978.46148,2438993.110550002,3292054.730470001,3587909.3295743577
2021-06-23,3259363.102279996,3137903.1990300007,2715055.18148,2428156.040800002,3292824.1559500005,3581729.1217554407
2021-06-24,3279062.832279997,3160043.4890300008,2749981.1014799997,2432537.303125003,3325580.031050001,3600386.691371699
2021-06-25,3285522.752279997,3178250.1990300007,2759827.30148,2432096.057705003,3343988.839840001,3587968.8343498157
2021-06-28,3254820.5722799967,3169644.5190300005,2740302.46148,2453823.4915600033,3330761.7598400014,3608719.048212483
2021-06-29,3280259.602279996,3173058.479030001,2733636.82148,2443048.6872150027,3343850.0798400003,3627693.144323036
2021-06-30,3328183.902279997,3189638.1490300004,2759447.54148,2445435.8470550026,3363627.625570001,3675905.0300775254
2021-07-01,3338721.562279997,3211306.8290300006,2770164.86148,2450049.7847550027,3384887.1205250015,3676828.601257224
2021-07-02,3348937.7422799966,3240695.279030001,2783483.74148,2476902.1139350026,3420206.570525001,3728334.6715043476
2021-07-06,3309509.052279997,3212572.2390300008,2769394.62148,2485415.978630003,3381250.760525001,3765667.4526989777
2021-07-07,3322450.312279997,3232560.339030001,2763225.42148,2499557.915460003,3385543.0905250013,3755874.482260786
2021-07-08,3287804.8422799967,3181543.739030001,2744434.86148,2479789.1187900025,3331169.6305250013,3750011.6013723924
2021-07-09,3355786.8998499964,3251632.259030001,2796714.14148,2511244.8420250025,3396031.9805250014,3782219.760084767
2021-07-12,3372225.039849996,3269235.3890300007,2807919.18148,2520781.3404400027,3409345.780525002,3776964.6003592275
2021-07-13,3313835.5598499966,3249935.3190300004,2770873.22148,2507304.163075003,3392670.4405250014,3750346.281822608
2021-07-14,3296521.2198499963,3256823.9890300003,2762282.38148,2514752.4992750026,3386992.850525001,3762400.3543175836
2021-07-15,3288716.5498499963,3256064.7690300005,2753516.10148,2510002.9347750028,3385581.490525001,3722755.242704713
2021-07-16,3237606.4898499963,3218157.3890300007,2704611.0614799997,2466457.4820100022,3351992.3205250013,3670786.8999412535
2021-07-19,3131050.0698499964,3128399.7890300006,2626924.82148,2427744.1929950025,3269900.4605250014,3623523.861836092
2021-07-20,3256999.2398499963,3215959.479030001,2694841.1014799997,2471412.762360003,3351652.160525001,3680473.1229555937
2021-07-21,3325092.6198499966,3259103.209030001,2738852.1814800003,2493195.6578500033,3401300.290525001,3712355.277416519
2021-07-22,3272695.739849996,3242059.819030001,2721795.7014800003,2490563.1047850032,3391622.680525001,3740818.8092827704
2021-07-23,3284905.389849996,3262835.9390300005,2731920.02148,2469832.7162500033,3421021.2305250014,3770727.281293881
2021-07-26,3318806.8198499964,3274898.389030001,2754761.50148,2499431.0669300035,3430695.030525001,3791533.199934784
2021-07-27,3317144.0198499965,3256199.6990300007,2739307.74148,2465701.9903800027,3417453.140525001,3750669.9947424466
2021-07-28,3321462.9698499967,3244214.509030001,2757307.22148,2454979.5539450026,3429472.360525002,3803084.0481690913
2021-07-29,3344965.3398499964,3265785.3090300006,2779903.98148,2463646.582615003,3461238.4605250014,3840026.9291811567
2021-07-30,3251368.1398499967,3245453.189030001,2737761.94148,2401697.095190003,3445181.3405250013,3784280.3684299625
2021-08-02,3209570.599849996,3233836.749030001,2728708.1014799997,2399299.4094850025,3439596.3205250017,3800793.786844695
2021-08-03,3273688.579849996,3275092.049030001,2768805.10148,2427073.150375003,3485265.7505250014,3870812.057450543
2021-08-04,3266740.7198499963,3253908.429030001,2760366.8614800004,2408011.5914800023,3478300.360525001,3900970.7349140444
2021-08-05,3284926.419849997,3280352.899030001,2771783.0214799996,2425961.915275003,3501873.730525001,3865883.4604460625
2021-08-06,3319521.6998499967,3309858.519030001,2793721.1014799997,2438845.208720003,3540109.5905250013,3841544.4929684345
2021-08-09,3312105.005829996,3306657.4190300005,2790032.3814800004,2443733.271640003,3532213.090525001,3823749.105448786
2021-08-10,3357103.003174996,3320204.1590300007,2804232.58148,2453511.8859700025,3545022.7605250007,3818195.9753096607
2021-08-11,3356864.540449997,3338540.379030001,2826213.82148,2465040.6993050026,3566475.140525001,3833185.8235798953
2021-08-12,3360201.210449997,3341665.769030001,2826886.58148,2464290.161310002,3577486.870525001,3843742.767568518
2021-08-13,3327473.338559997,3329338.2290300005,2809517.54148,2462119.3647050033,3591663.0905250013,3869475.5721523156
2021-08-16,3305522.8964899965,3334138.4690300007,2792652.10148,2467567.185055002,3592392.850525001,3856226.5552599514
2021-08-17,3253616.666524997,3297250.3090300006,2762523.86148,2434009.9568100027,3568256.000525001,3827145.0557695404
2021-08-18,3231017.2549999966,3256310.549030001,2724264.46148,2404335.816340003,3531112.140525001,3747204.8004339924
2021-08-19,3200087.2528249966,3252075.2690300005,2698495.06148,2393863.9333100035,3548033.1905250014,3738490.559951597
2021-08-20,3225191.794314997,3283974.2090300005,2712776.50148,2397042.0778200026,3601624.450525001,3759770.7549272897
2021-08-23,3255608.3443149966,3307424.6990300007,2750126.10148,2431856.5478100027,3626155.7905250015,3822745.8558006296
2021-08-24,3305766.562489996,3324566.939030001,2765374.38148,2449702.606440003,3627379.6105250013,3821847.866129499
2021-08-25,3342164.2023049966,3353061.6490300004,2790408.30148,2452941.1666900027,3650476.690525001,3817882.9375863816
2021-08-26,3317898.6803049967,3334234.8390300004,2772359.98148,2442699.7413850026,3615504.620525001,3801054.637197912
2021-08-27,3387759.842424996,3381480.4290300007,2815640.3814800004,2468289.3391950023,3670695.2305250005,3856019.718734534
2021-08-30,3375165.085809997,3373292.979030001,2794302.50148,2481358.013170002,3656769.8605250013,3891390.377031709
2021-08-31,3394199.529944997,3377254.069030001,2802681.46148,2491762.967000003,3659998.670525001,3892783.123545705
2021-09-01,3355713.868299996,3351025.479030001,2786951.8214800004,2484265.9165200023,3639805.040525001,3889285.8150873687
2021-09-02,3400942.1082999967,3358769.7090300005,2798853.90148,2492050.3493900024,3651464.6005250015,3895826.9689080045
2021-09-03,3369805.3582999967,3342215.6990300007,2787409.02148,2490920.5247650025,3642588.6305250004,3904353.4539333917
2021-09-07,3340083.798299996,3310118.7890300006,2777777.42148,2478462.033660003,3614475.3205250013,3890508.8184733056
2021-09-08,3336649.105864996,3300789.6790300007,2758281.1414799998,2482721.973085003,3599072.180525001,3861519.464552673
2021-09-09,3342335.308179997,3297530.5190300005,2756904.10148,2466998.288930003,3585671.8705250015,3833696.183705902
2021-09-10,3315522.138264997,3271409.729030001,2727008.62148,2454695.8816100033,3559734.9605250014,3785720.922149627
2021-09-13,3359383.8581449967,3303112.9490300007,2755255.54148,2474951.5998750026,3583604.1405250016,3788016.56362917
2021-09-14,3269446.598144996,3262562.2190300007,2713025.6614800002,2452190.4293950032,3552489.4405250014,3769535.228383418
2021-09-15,3312370.028144996,3307541.959030001,2739604.7814800004,2474202.8436400024,3592361.400525001,3790557.457819597
2021-09-16,3300238.618144997,3300656.4490300007,2736133.6614800002,2467819.6808000016,3585457.0505250017,3792745.730913849
2021-09-17,3274144.5881449957,3268834.079030001,2720985.54148,2445801.430920003,3540576.330525001,3749580.5144676203
2021-09-20,3212722.778144996,3199021.8190300004,2661779.54148,2394935.2234000023,3473174.8105250015,3672674.62937087
2021-09-21,3154934.038144996,3191492.0790300006,2661165.38148,2387191.021740003,3461664.2105250014,3678499.486325925
2021-09-22,3206594.3081449964,3245327.9190300005,2711362.7814800004,2416386.637420003,3510640.660525001,3727334.528931494
2021-09-23,3311156.1481449963,3313756.4490300007,2774370.7414800003,2445924.620430003,3571230.7705250015,3772995.5401789267
2021-09-24,3325565.908144997,3324361.009030001,2785897.42148,2452291.436745002,3576450.030525001,3772275.460945787
2021-09-27,3363188.2337699966,3343822.459030001,2818940.34148,2471455.5251900023,3605231.8905250016,3785238.593325463
2021-09-28,3317098.9837699966,3272021.359030001,2769808.30148,2428318.414315003,3519997.410525001,3677712.4032964036
2021-09-29,3322450.6176049965,3276869.6090300004,2776537.18148,2422914.8784250026,3526176.2105250014,3682686.664581692
2021-09-30,3246421.8209199966,3212955.579030001,2738812.54148,2393245.9434150024,3474026.8905250016,3665453.3842684026
2021-10-01,3302506.733094996,3277558.5490300003,2779619.1014799997,2412207.8545250027,3531512.290525001,3676355.793006978
2021-10-04,3256965.3216949967,3238731.349030001,2751895.66148,2384584.808560002,3487971.110525002,3610251.9795065634
2021-10-05,3274247.1365649966,3277418.839030001,2780759.6614800002,2416540.0205350025,3537666.4105250007,3648911.389688947
2021-10-06,3268038.3197649955,3279784.1790300007,2788116.62148,2426955.531750003,3553480.330525001,3681087.2449986227
2021-10-07,3297832.520169997,3295347.51903,2811718.26148,2437724.952045003,3582033.3205250013,3725759.4529662593
2021-10-08,3287797.6867849957,3302219.0790300006,2813398.26148,2432747.8248550026,3594399.370525001,3707564.4432437774
2021-10-11,3266769.1452749963,3284442.049030001,2793642.94148,2418724.614915002,3583398.1905250014,3688454.045375242
2021-10-12,3227545.347899997,3259869.2390300003,2780970.10148,2398326.522055004,3559107.390525001,3672013.3053144915
2021-10-13,3231873.017899997,3254672.7190300007,2768677.18148,2400785.2201150027,3579069.690525001,3713988.941624938
2021-10-14,3264279.147899997,3315673.4290300007,2794070.1014799997,2442329.1304350034,3654593.8005250013,3759472.8828849215
2021-10-15,3312410.3078999966,3347872.009030001,2821706.7014800003,2479864.8175550024,3673053.530525001,3800976.5929540265
2021-10-18,3317495.910834997,3365980.4490300007,2835631.7014800003,2487446.2693850026,3690943.120525001,3849009.0871443134
2021-10-19,3345976.773379997,3395833.4990300005,2860113.50148,2505962.591450002,3721246.970525001,3873762.6126579056
2021-10-20,3379385.7440849966,3426329.319030001,2886739.02148,2512743.6097900025,3759362.2605250017,3873264.3132048454
2021-10-21,3335655.739294996,3417330.6190300006,2877239.1014799997,2519034.2042850032,3766593.170525001,3897111.8354574833
2021-10-22,3347813.963189997,3437753.319030001,2885714.34148,2436948.0828300025,3783746.9505250007,3871137.815670207
2021-10-25,3365307.233189997,3426935.0090300003,2878240.46148,2433852.047615003,3775299.1105250013,3889696.590663326
2021-10-26,3414973.023189997,3432952.2190300007,2881210.54148,2431119.241265003,3787332.3405250013,3912513.706065196
2021-10-27,3336105.023189997,3401621.959030001,2842443.42148,2411329.838510003,3791013.130525001,3890282.336042568
2021-10-28,3406726.6431899965,3446327.2890300006,2857699.98148,2444264.180480003,3825587.810525001,3917603.141955549
2021-10-29,3388677.7831899966,3454501.589030001,2837167.30148,2424974.0880250023,3852490.9805250014,3869973.249557711
2021-11-01,3400786.3031899966,3461372.4090300007,2857670.7414800003,2429301.426090002,3872166.0005250014,3903807.384125286
2021-11-02,3409125.9131899965,3477708.089030001,2861921.50148,2436796.128735003,3898479.720525001,3934492.3183976193
2021-11-03,3423813.0831899964,3500110.5490300003,2882548.30148,2469670.961405003,3931959.8905250006,3986500.1312629
2021-11-04,3418037.1731899967,3479296.249030001,2875560.46148,2473485.3898900026,3930070.3405250013,4053065.6269962573
2021-11-05,3482311.4131899965,3503947.5690300004,2907150.1814800003,2482282.9124350026,3932650.250525002,4066221.009820064
2021-11-08,3475979.2531899964,3518146.259030001,2933797.7814800004,2483426.1652700026,3965851.8405250013,4161757.7843782827
2021-11-09,3529277.343189996,3513349.279030001,2931096.94148,2493628.5678950027,3951542.348265001,4171897.893894146
2021-11-10,3452679.8131899964,3486053.2090300005,2903164.30148,2470188.5707500027,3910257.4831200005,4065236.7606411558
2021-11-11,3423807.8831899962,3489481.9490300003,2912654.1014799997,2462555.3132400024,3935120.493120001,4105226.574314643
2021-11-12,3446992.2931899973,3517166.539030001,2925959.7014800003,2477237.4252850027,3964050.103120001,4156734.7956619137
2021-11-15,3433675.1331899962,3518913.1390300007,2944389.6614800002,2479646.507730003,3955868.4131200016,4161120.500422513
2021-11-16,3376981.3721649963,3512937.709030001,2931238.0614799997,2477176.484000003,3965229.4031200013,4198801.272939924
2021-11-17,3337109.1233499967,3491410.179030001,2918115.22148,2473928.436530003,3944486.303120001,4204585.529318465
2021-11-18,3331809.2226299965,3476490.919030001,2925611.62148,2487217.8795500034,3943061.8431200017,4283339.040576516
2021-11-19,3314034.112629996,3470885.679030001,2891611.38148,2475938.044865003,3936498.2231200016,4277882.7424232
2021-11-22,3315929.382629996,3470444.2390300008,2887072.30148,2476581.467200003,3934009.302940001,4220726.770217823
2021-11-23,3349239.2126299962,3482789.689030001,2905350.14148,2487236.7204350024,3952483.9992500013,4211430.096705161
2021-11-24,3348027.192629996,3482450.9890300008,2918811.54148,2483037.8127250033,3960406.0292500006,4271345.382914796
2021-11-26,3230480.4526299965,3353871.2890300006,2808938.94148,2424467.0849450026,3842670.099250001,4173432.886625885
2021-11-29,3260718.889749997,3395227.8290300006,2833872.30148,2447109.639165003,3897119.170650001,4261227.8581657065
2021-11-30,3162135.4394649966,3318399.0090300012,2786766.46148,2401049.813560003,3798046.0151000004,4219685.830486413
2021-12-01,3104423.7716799965,3289077.049030001,2735320.1414799998,2373766.2788800034,3752844.7098600008,4116468.55113291
2021-12-02,3174371.3216799963,3345225.0890300004,2803115.1414799998,2400617.094905003,3811778.590890001,4143851.964495577
2021-12-03,3098045.481679996,3289450.1790300007,2757618.8614800004,2382345.579610003,3734259.515345001,4071551.3198542404
2021-12-06,3168373.631679997,3361307.529030001,2801682.7814800004,2435976.815270003,3785325.547725001,4087751.4265990322
2021-12-07,3237087.211679996,3437568.6190300006,2862602.62148,2484087.3801250025,3861067.8077250007,4196340.734189721
2021-12-08,3243807.6616799966,3435543.879030001,2867214.42148,2476504.357420003,3851051.1977250013,4221057.98563448
2021-12-09,3214403.4016799964,3417059.279030001,2842454.42148,2454037.749780003,3822427.7377250013,4151801.923441828
2021-12-10,3183856.9516799967,3440982.3290300006,2837526.1814800003,2455138.3139000027,3851591.047725001,4164673.8009029003
2021-12-13,3097648.481679997,3379765.109030001,2783581.38148,2420851.036835003,3803942.807725001,4088769.3531265287
2021-12-14,3072646.401679996,3348298.6690300005,2789371.50148,2420385.4088400025,3772022.297725001,4098079.116023857
2021-12-15,3095445.5016799965,3382814.919030001,2817060.58148,2453746.877955003,3826859.167725001,4232879.738652509
2021-12-16,3085709.771679996,3358249.5390300006,2799793.02148,2441069.702010002,3790474.487725001,4120577.108218897
2021-12-17,3072043.791679996,3321556.599030001,2765754.94148,2419388.486075003,3742910.387725001,4092053.6982034585
2021-12-18,3071389.0616799966,3322252.179030001,2765824.7014800003,2419973.5387850027,3742968.4577250015,4091237.6096393
2021-12-20,3013772.5116799963,3265964.759030001,2718373.70148,2379611.681425003,3683291.657725001,4039688.433501904
2021-12-21,3092591.621679996,3334161.9990300005,2793527.26148,2428983.620635003,3777921.3577250014,4156742.2315873248
2021-12-22,3098783.3416799963,3361430.3290300006,2806896.7014800003,2438919.419460003,3808292.227725001,4174684.9903629106
2021-12-23,3128804.0516799963,3389299.9490300007,2824961.7814800004,2458132.6097000022,3836948.117725001,4205055.559481816
2021-12-24,3129123.261679996,3389765.1790300007,2825510.7814800004,2458442.625960003,3838240.327725001,4206491.427658904
2021-12-27,3154073.901679997,3438901.089030001,2857036.30148,2473754.2545650024,3914885.897725001,4292195.289784657
2021-12-28,3168289.311679996,3438672.3090300006,2862254.02148,2476056.3695900026,3908373.127725001,4291115.325299721
2021-12-29,3148643.8016799963,3435880.2590300012,2847426.58148,2472484.043905003,3903337.617725001,4245659.802693254
2021-12-30,3146722.831679996,3423769.7990300003,2837360.38148,2464886.8084600028,3883624.517725001,4212627.766015955
2021-12-31,3131249.0616799966,3409220.9890300008,2824682.98148,2454220.794215003,3863840.747725001,4183895.018315466
2022-01-01,3131087.5116799963,3409112.0990300006,2824589.98148,2453981.8608100023,3864085.4777250015,4183568.659467119
2022-01-03,3178866.111679996,3444739.9090300007,2898681.46148,2500739.187440003,3887953.7677250006,4291804.50111503
2022-01-04,3238024.5769499955,3479704.2390300008,2937589.1814800003,2507137.440765003,3901784.537725001,4234916.987538599
2022-01-05,3196706.506949996,3415361.7390300008,2895976.02148,2485987.8119450025,3816779.5377250006,4128156.2633851133
2022-01-06,3224055.216949996,3434166.819030001,2914216.14148,2488294.7236800035,3843482.3977250014,4108769.810111154
2022-01-07,3258517.9369499967,3464376.789030001,2938323.42148,2498371.243690003,3878657.0677250004,4092955.686985877
2022-01-08,3258613.2769499966,3464391.359030001,2938030.38148,2498405.1627500034,3878867.1177250007,4092731.2894576704
2022-01-10,3214291.826949996,3448202.6390300007,2921733.2614800003,2510821.5179050025,3868300.2477250015,4072716.8607897605
2022-01-11,3283767.6956299962,3488952.4690300007,2965827.62148,2545553.782955002,3905448.187725001,4157312.318660677
2022-01-12,3251689.405629996,3470753.4790300005,2971338.58148,2543590.5167150027,3901604.437725001,4158968.8175741164
2022-01-13,3234539.8349199966,3428208.4490300007,2963635.9414800005,2522962.5905300025,3834356.8877250017,4093759.00894482
2022-01-14,3234012.0571899964,3423872.6990300007,2944085.54148,2529554.2694550026,3865734.9277250012,4126227.1731390134
2022-01-15,3234590.682389997,3424451.819030001,2944503.22148,2529912.803185003,3866032.5677250014,4127003.1594704622
2022-01-18,3196179.0075549963,3365904.0090300012,2892378.38148,2490859.4669100028,3796833.1877250015,4045730.7574995733
2022-01-19,3123256.535384997,3291160.5590300006,2814699.90148,2438852.7171100024,3719395.1077250014,3966211.1708903154
2022-01-20,3056434.3075099965,3244436.829030001,2764849.7014800003,2388114.7925250027,3646603.5377250006,3866428.273345509
2022-01-21,2967374.6475099963,3180173.719030001,2691863.6214799997,2330323.7887650025,3553191.3177250014,3764228.9384117424
2022-01-22,2967691.397509997,3181093.9190300005,2691670.54148,2330851.9815050024,3554481.537725001,3764781.8899686197
2022-01-24,2988621.7775099967,3196972.3390300004,2698464.62148,2341753.2290600026,3568818.3577250014,3750931.0030205883
2022-01-25,2876381.537509996,3210067.159030001,2702597.7014800003,2321638.2817850034,3544450.857725001,3690807.9778253417
2022-01-26,2839085.8575099963,3222666.649030001,2692801.18148,2310898.898855003,3575953.2277250006,3662641.211086386
