,date,account_value
137,2019-07-19,2149163.5746549964
138,2019-07-22,2173488.0337899965
139,2019-07-23,2217459.423254996
140,2019-07-24,2238711.7983599966
141,2019-07-25,2212939.012979996
142,2019-07-26,2212895.974389997
143,2019-07-29,2199279.9700449966
144,2019-07-30,2206669.398884997
145,2019-07-31,2180304.4324549963
146,2019-08-01,2128473.6237099967
147,2019-08-02,2107985.892494996
148,2019-08-05,2034472.935359996
149,2019-08-06,2041982.9535149965
150,2019-08-07,2025492.9327599967
151,2019-08-08,2057284.8668849962
152,2019-08-09,2017705.7157199967
153,2019-08-12,1987905.1076999968
154,2019-08-13,2035747.9178299964
155,2019-08-14,1966196.7835099965
156,2019-08-15,1892730.9849299958
157,2019-08-16,1970919.8370049964
158,2019-08-19,1980570.720404997
159,2019-08-20,1942392.4993949966
160,2019-08-21,1935013.8616849964
161,2019-08-22,1933972.3652399965
162,2019-08-23,1878153.8139499966
163,2019-08-26,1895990.6716199964
164,2019-08-27,1884458.5586149963
165,2019-08-28,1893940.3283249964
166,2019-08-29,1927875.7206549963
167,2019-08-30,1939829.7783449965
168,2019-09-03,1940469.4266649967
169,2019-09-04,1994405.6806949964
170,2019-09-05,2029191.9935149967
171,2019-09-06,2023141.7689599965
172,2019-09-09,2062024.2803849967
173,2019-09-10,2080037.5069899962
174,2019-09-11,2103348.4714799966
175,2019-09-12,2100082.890034997
176,2019-09-13,2112664.642924997
177,2019-09-16,2100220.4002649966
178,2019-09-17,2102780.1964149964
179,2019-09-18,2103796.340214997
180,2019-09-19,2102111.0304049966
181,2019-09-20,2085246.2709799963
182,2019-09-23,2083122.4253399968
183,2019-09-24,2036773.693024996
184,2019-09-25,2057960.9789299967
185,2019-09-26,2031952.0116299966
186,2019-09-27,2035716.5355299967
187,2019-09-30,2033353.256029997
188,2019-10-01,1983788.3474449967
189,2019-10-02,1954667.6528599963
190,2019-10-03,1975792.655464997
191,2019-10-04,1982843.7420949964
192,2019-10-07,1971644.3836749967
193,2019-10-08,1923964.4990249965
194,2019-10-09,1937847.5273649967
195,2019-10-10,1954971.3027549968
196,2019-10-11,2003101.849229997
197,2019-10-14,1997903.9988049965
198,2019-10-15,2029140.301034996
199,2019-10-16,2030255.5600599966
200,2019-10-17,2041936.4693699963
201,2019-10-18,2026645.8714699966
202,2019-10-21,2032026.0934899964
203,2019-10-22,2040544.4418899964
204,2019-10-23,2048551.6423899964
205,2019-10-24,2045741.6816149966
206,2019-10-25,2060892.1266599966
207,2019-10-28,2085356.6454399966
208,2019-10-29,2080633.5888999966
209,2019-10-30,2170103.4068849967
210,2019-10-31,2150759.6352949967
211,2019-11-01,2197094.469934996
212,2019-11-04,2261450.5585249965
213,2019-11-05,2267423.131289996
214,2019-11-06,2274906.959709996
215,2019-11-07,2298507.415779996
216,2019-11-08,2313584.9479849963
217,2019-11-11,2294167.970199996
218,2019-11-12,2306512.688744996
219,2019-11-13,2284233.3742399965
220,2019-11-14,2281357.948584996
221,2019-11-15,2301299.7122699963
222,2019-11-18,2299364.9548249966
223,2019-11-19,2305599.6271749963
224,2019-11-20,2287441.8251099964
225,2019-11-21,2290249.6727599967
226,2019-11-22,2300781.895264996
227,2019-11-25,2323048.2997049964
228,2019-11-26,2305248.9500249964
229,2019-11-27,2310641.3342899964
230,2019-11-29,2301373.6938699964
231,2019-12-02,2278877.2988849967
232,2019-12-03,2247764.8530699965
233,2019-12-04,2245652.6692149965
234,2019-12-05,2235057.5399649963
235,2019-12-06,2277938.5749099967
236,2019-12-09,2267532.0793799968
